id,question,gold,extractive,generative,score,margin,generative_truncated,extractive_token_f1,generative_token_f1,extractive_fuzzy,generative_fuzzy,route,hybrid_prediction,hybrid_token_f1,hybrid_fuzzy
569,কাসাভা চাষে পানি নিষ্কাশনের ব্যবস্থা কেমন হওয়া উচিত?,বন্যা বা বৃষ্টির পানি যাতে জমিতে না জমতে পারে সে জন্য নিষ্কাশনের সু-ব্যবস্থা থাকতে হবে।,শেষ চাষের সময় মই দিয়ে মাটি সমান করে জমির চারপাশ দিয়ে নালার ব্যবস্থা করতে হবে; যাতে পরবর্তীতে সেচ ও অতিরিক্ত বৃষ্টির কারণে পানি নিষ্কাশনে সুবিধা হয়।,কাসাভা চাষে পানি নিষ্কাশনের জন্য নিষ্কাশনের সু-ব্যবস্থা থাকতে হবে।,-1.3818359375,1.8271484375,False,0.2380952380952381,0.5384615384615384,0.5938864628820961,0.875,generative,কাসাভা চাষে পানি নিষ্কাশনের জন্য নিষ্কাশনের সু-ব্যবস্থা থাকতে হবে।,0.5384615384615384,0.875
571,কফি কোথায় বা কী কাজে উপযোগী?,বাংলাদেশের পার্বত্য অঞ্চলের মাটি ও জলবায়ু বাণিজ্যিক কফি চাষের জন্য উপযোগী।,বাংলাদেশের পার্বত্য অঞ্চলের মাটি ও জলবায়ু বাণিজ্যিক কফি চাষের জন্য উপযোগী।,বাংলাদেশের পার্বত্য অঞ্চলের মাটি ও জলবায়ু বাণিজ্যিক কফি চাষের জন্য উপযোগী। খরা সহিষ্ণু ও আংশিক ছায়াযুক্ত স্থানে বিশেষভাবে অন্য ফল বাগানের ভিতরে চাষ উ,-0.1715087890625,3.9691162109375,True,1.0,0.6285714285714286,1.0,1.0,generative,বাংলাদেশের পার্বত্য অঞ্চলের মাটি ও জলবায়ু বাণিজ্যিক কফি চাষের জন্য উপযোগী। খরা সহিষ্ণু ও আংশিক ছায়াযুক্ত স্থানে বিশেষভাবে অন্য ফল বাগানের ভিতরে চাষ উ,0.6285714285714286,1.0
579,মাঠের ইঁদুর ব্যবস্থাপনা সম্পর্কে গর্তে গোবরের বল ব্যবহারের পদ্ধতি বিষয়ে কী বলা হয়েছে?,ইঁদুরের গর্তের মুখ পরিষ্কার করে ভিতরে গোবরের বল দিয়ে মুখ বন্ধ করে দিতে হয়।,প্রযুক্তি: কেরোসিন মিশ্রিত গোবরের বল দিয়ে মাঠের ইঁদুর তাড়ানো প্রযুক্তির বৈশিষ্ট্য এই পদ্ধতিতে মানুষ বা অন্য কোন উপকারী প্রাণীর ক্ষতি হয় না অর্থাৎ এটি একটি নিরাপদ পদ্ধতি।,গোবরের বল দিয়ে মুখ বন্ধ করে দিতে হয় এবং গোবরের বল গুলোকে ২ দিন পর্যন্ত শুকিয়ে ইঁদুর তাড়ানোর কাজে ব্যবহার করা হয়।,0.88671875,0.02978515625,False,0.1951219512195122,0.4444444444444444,0.45569620253164556,0.7115384615384616,generative,গোবরের বল দিয়ে মুখ বন্ধ করে দিতে হয় এবং গোবরের বল গুলোকে ২ দিন পর্যন্ত শুকিয়ে ইঁদুর তাড়ানোর কাজে ব্যবহার করা হয়।,0.4444444444444444,0.7115384615384616
590,বারি অড়হর-১ বীজ দেখতে কোন রঙের?,প্রতি পডে বীজের সংখ্যা ৪-৫ টা এবং বীজের রং লালচে বাদামী।,প্রতি পডে বীজের সংখ্যা ৪-৫ টা এবং বীজের রং লালচে বাদামী।,বারি অড়হর-১ বীজের রং লালচে বাদামী।,-0.93994140625,1.54248046875,False,1.0,0.4210526315789474,1.0,0.7636363636363636,generative,বারি অড়হর-১ বীজের রং লালচে বাদামী।,0.4210526315789474,0.7636363636363636
592,বেগুনের সাথে পেঁয়াজ ও রসুন আন্তঃফসল কখন বা কীভাবে সংগ্রহ করতে হবে?,প্রতিকূল আবহাওয়ায় একটি ফসল ক্ষতিগ্রস্ত হলেও কৃষক কমপক্ষে একটি ফসল সংগ্রহ করতে পারবে।,বেগুনের চারা গাছ রোপণের ১২-১৫ দিন পর পেঁয়াজ চারা ও রসুন কোয়া বপন করতে হবে।,প্রতিকূল আবহাওয়ায় একটি ফসল ক্ষতিগ্রস্ত হলেও কৃষক কমপক্ষে একটি ফসল সংগ্রহ করতে পারবে।,1.66796875,2.8701171875,False,0.06896551724137931,1.0,0.3698630136986301,1.0,extractive,বেগুনের চারা গাছ রোপণের ১২-১৫ দিন পর পেঁয়াজ চারা ও রসুন কোয়া বপন করতে হবে।,0.06896551724137931,0.3698630136986301
595,সুপারি চাষে আগাছা বেশি হলে কী করতে হবে?,বর্ষাকালে আগাছা বেশি হয় বিধায় ঘন ঘন আগাছা পরিষ্কার করতে হবে।,জমিতে আগাছার পরিমাণ বেশি হলে ৪০-৫০ দিনের মধ্যে দ্বিতীয়বার নিড়ানী দিয়ে আগাছা দমন করতে হবে।,সার ও সেচ দেয়ার আগে আগাছা পরিষ্কার করতে হবে।,2.251953125,1.69384765625,False,0.2962962962962963,0.39999999999999997,0.5352112676056339,0.6865671641791045,extractive,জমিতে আগাছার পরিমাণ বেশি হলে ৪০-৫০ দিনের মধ্যে দ্বিতীয়বার নিড়ানী দিয়ে আগাছা দমন করতে হবে।,0.2962962962962963,0.5352112676056339
596,চীনাবাদামের বীজ বা দানা সম্পর্কে কী তথ্য আছে?,বীজ ও খোসার অনুপাত ৭:৩ অর্থাৎ ১০ কেজি খোসাসহ বাদামে ৭ কেজি বীজ পাওয়া যায়।,বীজ ও খোসার অনুপাত ৭:৩ অর্থাৎ ১০ কেজি খোসাসহ বাদামে ৭ কেজি বীজ পাওয়া যায়।,"চীনাবাদামের বীজ বা দানার বৈশিষ্ট্য হল: বীজ ও খোসার অনুপাত ৭:৩, বীজের রং লালচে বাদামী বর্ণের, খোসার শিরা উপশিরাগুলো সুস্পষ্ট দেখা যায়।",-5.5703125,1.796875,False,1.0,0.41025641025641024,1.0,0.6,generative,"চীনাবাদামের বীজ বা দানার বৈশিষ্ট্য হল: বীজ ও খোসার অনুপাত ৭:৩, বীজের রং লালচে বাদামী বর্ণের, খোসার শিরা উপশিরাগুলো সুস্পষ্ট দেখা যায়।",0.41025641025641024,0.6
597,মুখীকচু চাষে কী পরিমাণ ফলন পাওয়া যায়?,উচ্চ ফলনশীল এ জাতের গড় ফলন হেক্টর প্রতি প্রায় ৪০-৪৫ টন।,উচ্চ ফলনশীল এ জাতের গড় ফলন হেক্টর প্রতি প্রায় ৪০-৪৫ টন।,মুখীকচু চাষে প্রায় ৪০-৪৫ টন ফলন পাওয়া যায়।,-2.8359375,0.64453125,False,1.0,0.4761904761904762,1.0,0.6031746031746031,generative,মুখীকচু চাষে প্রায় ৪০-৪৫ টন ফলন পাওয়া যায়।,0.4761904761904762,0.6031746031746031
605,ভালো ফলনের জন্য মরিচের সাথে পাতা জাতীয় সবজি আন্তঃফসল চাষে কয়টি সেচ প্রয়োজন?,জমির আর্দ্রতার উপর নির্ভর করে ৩/৪টি সেচ দিতে হবে।,মরিচ একটি দীর্ঘ মেয়াদী ফসল এবং সারি থেকে সারির দূরত্ব বেশি হওয়ায় স্বল্প জীবনকালীন পাতা জাতীয় সবজি (৩০-৩৫ দিন) অতি সহজেই আন্তঃফসল হিসাবে চাষ করা হয়।,৩/৪টি সেচ দিতে হবে।,2.41015625,1.45947265625,False,0.0,0.6666666666666666,0.3147208121827411,1.0,extractive,মরিচ একটি দীর্ঘ মেয়াদী ফসল এবং সারি থেকে সারির দূরত্ব বেশি হওয়ায় স্বল্প জীবনকালীন পাতা জাতীয় সবজি (৩০-৩৫ দিন) অতি সহজেই আন্তঃফসল হিসাবে চাষ করা হয়।,0.0,0.3147208121827411
609,কাসাভা চাষে কী পরিমাণ ফলন পাওয়া যায়?,সঠিকভাবে পরিচর্যা করলে কন্দের ফলন হেক্টরপ্রতি ৪০-৬০ টন সহজেই পাওয়া সম্ভব।,কাসাভা খরা সহ্যকারী গাছ হলেও প্রয়োজনীয় সেচের ব্যবস্থা থাকলে ফলন অনেক বৃদ্ধি পায়।,সঠিকভাবে পরিচর্যা করলে কন্দের ফলন হেক্টরপ্রতি ৪০-৬০ টন সহজেই পাওয়া সম্ভব।,0.658203125,3.193359375,False,0.08,1.0,0.3870967741935484,1.0,generative,সঠিকভাবে পরিচর্যা করলে কন্দের ফলন হেক্টরপ্রতি ৪০-৬০ টন সহজেই পাওয়া সম্ভব।,1.0,1.0
611,মাঠের ইঁদুর ব্যবস্থাপনা বিষয়ে প্রযুক্তি ব্যবহার পদ্ধতির সম্পর্কে কী তথ্য আছে?,প্রযুক্তি ব্যবহার পদ্ধতির সংক্ষিপ্ত বিবরণ: ইহা একটি কার্যকর ইঁদুর তাড়ানো পদ্ধতি।,প্রযুক্তি ব্যবহার পদ্ধতির সংক্ষিপ্ত বিবরণ: ইহা একটি কার্যকর ইঁদুর তাড়ানো পদ্ধতি।,"প্রযুক্তি ব্যবহার পদ্ধতি একটি কার্যকর ইঁদুর তাড়ানো পদ্ধতি। এছাড়াও, কেরোসিন মিশ্রিত গোবরের বল দিয়ে মাঠের ইঁদুর তাড়ানো প্রযুক্তির বৈশিষ্ট্য এই �",1.3720703125,1.0576171875,True,1.0,0.45161290322580644,1.0,0.7846153846153845,extractive,প্রযুক্তি ব্যবহার পদ্ধতির সংক্ষিপ্ত বিবরণ: ইহা একটি কার্যকর ইঁদুর তাড়ানো পদ্ধতি।,1.0,1.0
622,বারি কফি-১-এর চারা সম্পর্কে কী তথ্য দেওয়া হয়েছে?,জাতভেদে রোপণ দূরত্বের উপর চারার সংখ্যা নির্ভর করে।,ফল বাগানের ভিতরে বা বাণিজ্যিকভাবে কফি উৎপাদনের ক্ষেত্রে চারা সংখ্যা কম বেশি হয়ে থাকে।,১ হেক্টর জমিতে এরাবিকার জন্য ২০০০টি চারা এবং রোবাস্টার জন্য ১১১২টি চারা প্রয়োজন হয়। ফল বাগানের ভিতরে বা বাণিজ্যিকভাবে কফি উৎপাদনের ক্ষেত্রে চারা,-5.61328125,3.60546875,True,0.09090909090909091,0.0,0.4776119402985075,0.35754189944134085,generative,১ হেক্টর জমিতে এরাবিকার জন্য ২০০০টি চারা এবং রোবাস্টার জন্য ১১১২টি চারা প্রয়োজন হয়। ফল বাগানের ভিতরে বা বাণিজ্যিকভাবে কফি উৎপাদনের ক্ষেত্রে চারা,0.0,0.35754189944134085
623,মাঠের ইঁদুর ব্যবস্থাপনা বিষয়ে মাঠ ফসলের যেখানে সম্পর্কে কী তথ্য আছে?,মাঠ ফসলের যেখানে ইঁদুরের গর্ত আছে সেখানে ব্যবহার যোগ্য।,মাঠ ফসলের যেখানে ইঁদুরের গর্ত আছে সেখানে ব্যবহার যোগ্য।,মাঠ ফসলের যেখানে ইঁদুরের গর্ত আছে সেখানে ব্যবহার যোগ্য।,1.294921875,11.466796875,False,1.0,1.0,1.0,1.0,extractive,মাঠ ফসলের যেখানে ইঁদুরের গর্ত আছে সেখানে ব্যবহার যোগ্য।,1.0,1.0
629,চুইঝালের উপযুক্ত রোপণের সময় কোনটি?,এপ্রিল-জুন মাস চুইঝালের লতা বা চারা রোপণের উপযুক্ত সময়।,এপ্রিল-জুন মাস চুইঝালের লতা বা চারা রোপণের উপযুক্ত সময়।,এপ্রিল-জুন মাস।,6.7109375,3.1875,False,1.0,0.4615384615384615,1.0,1.0,extractive,এপ্রিল-জুন মাস চুইঝালের লতা বা চারা রোপণের উপযুক্ত সময়।,1.0,1.0
636,চর এলাকায় বিনা চাষে পেঁয়াজের প্রযুক্তির উপযোগিতা সম্পর্কে কী বলা হয়েছে?,"তিস্তা, ব্রহ্মপুত্র ও যমুনা অববাহিকার চরসমূহ।",শুকনো বালু ব্যবহারের সুবিধা হলো এটি দ্রুত পেঁয়াজের বীজ এর আশে পাশের মাটির অতিরিক্ত আর্দ্রতা শোষণ করে নেয় যার ফলে ছত্রাকের আক্রমণ কমে যায় এবং মাঠে কাঙ্ক্ষিত চারা পাওয়া যায়।,"তিস্তা, ব্রহ্মপুত্র ও যমুনা অববাহিকার চরসমূহ।",-4.12890625,1.06640625,False,0.0,1.0,0.23474178403755872,1.0,generative,"তিস্তা, ব্রহ্মপুত্র ও যমুনা অববাহিকার চরসমূহ।",1.0,1.0
638,মিষ্টি মরিচের জিংক ও বোরনের সার প্রয়োগ সম্পর্কে কী বলা হয়েছে?,সিঞ্চন পদ্ধতিতে ০.০৫% জিংক এবং ০.০৩% বোরন গাছের তিনটি ভিন্ন বৃদ্ধি পর্যায়ে পাতায় দিতে হবে।,যে সমস্ত জমিতে বোরণ ও জিংকের ঘাটতি আছে সেসব জমিতে কাঙ্ক্ষিত ফলন পাওয়ার জন্য হেক্টর প্রতি ৫ কেজি হারে বরিক এসিড ও জিংক সালফেট প্রয়োগ করত হবে।,সিঞ্চন পদ্ধতিতে ০.০৫% জিংক এবং ০.০৩% বোরন গাছের তিনটি ভিন্ন বৃদ্ধি পর্যায়ে পাতায় দিতে হবে।,-1.44140625,1.689453125,False,0.0909090909090909,1.0,0.43636363636363634,1.0,generative,সিঞ্চন পদ্ধতিতে ০.০৫% জিংক এবং ০.০৩% বোরন গাছের তিনটি ভিন্ন বৃদ্ধি পর্যায়ে পাতায় দিতে হবে।,1.0,1.0
641,চীনাবাদামের উপযুক্ত বপনের সময় কোনটি?,চীনাবাদাম রবি ও খরিফ উভয় মৌসুমে চাষাবাদ করা যায়।,চীনাবাদাম গাছের শতকরা ৭৫-৮০ ভাগ বাদাম যখন পরিপক্ক হয় তখন ফসল উঠানোর সঠিক সময়।,চীনাবাদাম রবি মৌসুমে ও খরিফ মৌসুমে চাষাবাদ করা যায়।,3.2265625,2.819091796875,False,0.08333333333333334,0.8888888888888888,0.47244094488188976,1.0,extractive,চীনাবাদাম গাছের শতকরা ৭৫-৮০ ভাগ বাদাম যখন পরিপক্ক হয় তখন ফসল উঠানোর সঠিক সময়।,0.08333333333333334,0.47244094488188976
642,বারি চুইঝাল-১-এর গাছের উচ্চতা কত?,গাছের গড় উচ্চতা ১০-১২ মিটার।,অড়হরের জাত বারি অড়হর-১ বৈশিষ্ট্য গাছ খাড়া ও শক্ত এবং গাছের উচ্চতা ২-৩ মিটার।,বারি চুইঝাল-১ এর গাছের উচ্চতা ১০-১২ মিটার।,0.9306640625,1.7080078125,False,0.2727272727272727,0.6666666666666667,0.782608695652174,0.923076923076923,generative,বারি চুইঝাল-১ এর গাছের উচ্চতা ১০-১২ মিটার।,0.6666666666666667,0.923076923076923
645,বারি কাঁঠাল-৫-এর গাছ কতটা লম্বা হয়?,গাছের উচ্চতা সাধারণতঃ ১০-১২ মিটার পর্যন্ত হয়ে থাকে।,"লম্বা ৩২০০ মিমি, চওড়া ১২০০মিমি, উচ্চতা ৭২০ মিমি।",গাছের উচ্চতা সাধারণতঃ ১০-১২ মিটার পর্যন্ত হয়ে থাকে।,-2.3828125,1.0390625,False,0.11764705882352941,1.0,0.4130434782608695,1.0,generative,গাছের উচ্চতা সাধারণতঃ ১০-১২ মিটার পর্যন্ত হয়ে থাকে।,1.0,1.0
653,ভুট্টা-রোপা আউশ-রোপা আমন ফসলধারার রোগ ব্যবস্থাপনায় কী তথ্য আছে?,রোপা আউশ: স্টেমবোরার পোকা দমনের জন্য ভিরতাকো এবং শীথ ব্লাইট দমনের জন্য ফুলিকুর ০.৫ মিলি/ লিটার হারে প্রয়োগ করতে হবে।,রোগ বালাই দমন: ভুট্টা: প্রাথমিক পর্যায়ে ভিরতাকো প্রয়োগ করতে হবে স্টেমবোরার পোকা দমনের জন্য।,ভুট্টা-রোপা আউশ-রোপা আমন ফসলধারার রোগ ব্যবস্থাপনায় তথ্য দেওয়া হয়েছে যে রোগ বালাই দমনের জন্য ভিরতাকো প্রয়োগ করতে হবে স্টেমবোরার পোকা দমনের জন্য �,-2.486328125,1.994140625,True,0.4571428571428571,0.5333333333333333,0.7234042553191489,0.7361963190184049,generative,ভুট্টা-রোপা আউশ-রোপা আমন ফসলধারার রোগ ব্যবস্থাপনায় তথ্য দেওয়া হয়েছে যে রোগ বালাই দমনের জন্য ভিরতাকো প্রয়োগ করতে হবে স্টেমবোরার পোকা দমনের জন্য �,0.5333333333333333,0.7361963190184049
656,পানিকচু চাষে বপন বা রোপণের দূরত্ব কত?,সারি থেকে সারির দূরত্ব ৬০ সে.মি. এবং গাছ থেকে গাছের দূরত্ব ৪৫ সে.মি. রাখতে হবে।,একক সারি পদ্ধতিতে রোপণ দূরত্ব: ৬০ সেমি × ৩৫ সেমি।,পানিকচু চাষে বপনের দূরত্ব ৬০ সে.মি. এবং গাছ থেকে গাছের দূরত্ব ৪৫ সে.মি. রাখতে হবে।,-0.1875,1.69921875,False,0.23076923076923078,0.8235294117647058,0.5714285714285715,0.8952380952380952,generative,পানিকচু চাষে বপনের দূরত্ব ৬০ সে.মি. এবং গাছ থেকে গাছের দূরত্ব ৪৫ সে.মি. রাখতে হবে।,0.8235294117647058,0.8952380952380952
657,আলুর টিউবার মথ ব্যবস্থাপনার ক্ষতিকর পোকা বা প্রাণী দমনে কী তথ্য আছে?,আর্থ-সামাজিক প্রেক্ষাপট: প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।,আর্থ-সামাজিক প্রেক্ষাপট: প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।,আর্থ-সামাজিক প্রেক্ষাপট: প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।,-0.79443359375,0.63134765625,False,1.0,1.0,1.0,1.0,generative,আর্থ-সামাজিক প্রেক্ষাপট: প্রযুক্তি ব্যবহারে আলুর সুতলি পোকা দমন করার মাধ্যমে আলুর সংগ্রহোত্তর ক্ষতি কমানো সম্ভব।,1.0,1.0
659,গোল মরিচের দ্বি-নোড কাটিং চাষের জন্য কী ধরনের মাটি উপযোগী?,"পানি নিষ্কাশনের সুবিধা সম্পন্ন অম্লীয় উর্বর, দোঁয়াশ মাটি ও ছায়া যুক্ত স্থান গোল মরিচ চাষের জন্য বেশ উপযোগী।","পানি নিষ্কাশনের সুবিধা সম্পন্ন অম্লীয় উর্বর, দোঁয়াশ মাটি ও ছায়া যুক্ত স্থান গোল মরিচ চাষের জন্য বেশ উপযোগী।","পানি নিষ্কাশনের সুবিধা সম্পন্ন অম্লীয় উর্বর, দোঁয়াশ মাটি ও ছায়া যুক্ত স্থান গোল মরিচ চাষের জন্য বেশ উপযোগী।",4.6171875,6.87109375,False,1.0,1.0,1.0,1.0,extractive,"পানি নিষ্কাশনের সুবিধা সম্পন্ন অম্লীয় উর্বর, দোঁয়াশ মাটি ও ছায়া যুক্ত স্থান গোল মরিচ চাষের জন্য বেশ উপযোগী।",1.0,1.0
663,কাসাভা কখন রোপণ করা উচিত?,রোপণের সময়: সেচ সুবিধা থাকলে বছরের যে কোন সময় কাসাভা রোপণ করা যায়।,রোপণের সময়: সেচ সুবিধা থাকলে বছরের যে কোন সময় কাসাভা রোপণ করা যায়।,কাসাভা সেচ সুবিধা থাকলে বছরের যে কোন সময় রোপণ করা যায়।,4.72265625,3.517578125,False,1.0,0.9166666666666666,1.0,1.0,extractive,রোপণের সময়: সেচ সুবিধা থাকলে বছরের যে কোন সময় কাসাভা রোপণ করা যায়।,1.0,1.0
667,চর এলাকায় বিনা চাষে পেঁয়াজ সম্পর্কে বাল্ব পরিপক্ক সংগ্রহের বিষয়ে কী বলা হয়েছে?,বাল্ব পরিপক্ক ও সংগ্রহের একমাস পূর্বে সেচ দেওয়া বন্ধ করা উচিত তা না হলে কন্দের গুণাগুণ ও সংরক্ষণ ক্ষমতা হ্রাস পায়।,সাধারণত বীজ বপনের ৩-৪ মাসের মধ্যে পেঁয়াজের বাল্ব তোলার উপযুক্ত হয়।,বাল্ব পরিপক্ক ও সংগ্রহের একমাস পূর্বে সেচ দেওয়া বন্ধ করা উচিত তা না হলে কন্দের গুণাগুণ ও সংরক্ষণ ক্ষমতা হ্রাস পায়।,-2.712890625,1.015625,False,0.060606060606060615,1.0,0.4,1.0,generative,বাল্ব পরিপক্ক ও সংগ্রহের একমাস পূর্বে সেচ দেওয়া বন্ধ করা উচিত তা না হলে কন্দের গুণাগুণ ও সংরক্ষণ ক্ষমতা হ্রাস পায়।,1.0,1.0
668,বারি চিনা-২ চাষে কতটি সেচ দিতে হবে?,ভাল ফলন পেতে ২-৩টি সেচ দিতে হবে।,ভাল ফলন পেতে ২-৩টি সেচ দিতে হবে।,২-৩টি সেচ দিতে হবে।,0.1363525390625,5.1129150390625,False,1.0,0.7692307692307693,1.0,1.0,generative,২-৩টি সেচ দিতে হবে।,0.7692307692307693,1.0
671,চর এলাকায় বিনা চাষে পেঁয়াজের চারা উৎপাদন ও পরিচর্যায় কী নির্দেশনা আছে?,অনেক সময় আর্দ্রতার পরিমাণ বেশি হলে কিছু বীজ নষ্ট হয়ে যায় অথবা চারা গজানোর পর চারার গোঁড়া পচে হলুদ হয়ে মরে যায় যা ফিউজেরিয়াম ছত্রাকের কারণে হয়ে থাকে।,পেঁয়াজের চারা মাটিতে প্রতিষ্ঠিত না হওয়া পর্যন্ত জমিতে পর্যাপ্ত আর্দ্রতা নিশ্চিত করতে হবে।,চর এলাকায় পেঁয়াজের চারা উৎপাদনের জন্য নির্দেশনা হলো মাটিতে প্রতিষ্ঠিত না হওয়া পর্যন্ত জমিতে পর্যাপ্ত আর্দ্রতা নিশ্চিত করতে হবে। শুকনো বালু ব্যবহার কর,-0.2369384765625,3.0111083984375,True,0.04878048780487805,0.0392156862745098,0.45217391304347826,0.4536082474226804,generative,চর এলাকায় পেঁয়াজের চারা উৎপাদনের জন্য নির্দেশনা হলো মাটিতে প্রতিষ্ঠিত না হওয়া পর্যন্ত জমিতে পর্যাপ্ত আর্দ্রতা নিশ্চিত করতে হবে। শুকনো বালু ব্যবহার কর,0.0392156862745098,0.4536082474226804
689,মাঠের ইঁদুর ব্যবস্থাপনা বিষয়ে প্রযুক্তিটি ব্যবহারে ক্ষতিকারক সম্পর্কে কী তথ্য আছে?,প্রযুক্তিটি ব্যবহারে ক্ষতিকারক রাসায়নিক কীটনাশক প্রয়োগের প্রয়োজন হয় না।,প্রযুক্তি: কেরোসিন মিশ্রিত গোবরের বল দিয়ে মাঠের ইঁদুর তাড়ানো প্রযুক্তির বৈশিষ্ট্য এই পদ্ধতিতে মানুষ বা অন্য কোন উপকারী প্রাণীর ক্ষতি হয় না অর্থাৎ এটি একটি নিরাপদ পদ্ধতি।,প্রযুক্তিটি ব্যবহারে ক্ষতিকারক রাসায়নিক কীটনাশক প্রয়োগের প্রয়োজন হয় না।,-0.5634765625,2.9814453125,False,0.1111111111111111,1.0,0.4016393442622951,1.0,generative,প্রযুক্তিটি ব্যবহারে ক্ষতিকারক রাসায়নিক কীটনাশক প্রয়োগের প্রয়োজন হয় না।,1.0,1.0
693,গম-পাট-রোপা আমন ফসল বিন্যাস বিষয়ে ইউরিয়া সম্পর্কে কী তথ্য আছে?,রোপা আমন: ইউরিয়া ও অর্ধেক পটাশ সার বাদে অন্যান্য সকল সার শেষ জমি প্রস্তুতের সময় মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে।,রোপা আমন: ইউরিয়া ও অর্ধেক পটাশ সার বাদে অন্যান্য সকল সার শেষ জমি প্রস্তুতের সময় মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে।,ইউরিয়া ও অর্ধেক পটাশ সার বাদে অন্যান্য সার শেষ জমি প্রস্তুতের সময় মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে। চারার তিন পাতা বয়সে প্রথম সেচের পর হেক্টরপ্রতি ৭,-2.205078125,2.724609375,True,1.0,0.75,1.0,0.9383886255924171,generative,ইউরিয়া ও অর্ধেক পটাশ সার বাদে অন্যান্য সার শেষ জমি প্রস্তুতের সময় মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে। চারার তিন পাতা বয়সে প্রথম সেচের পর হেক্টরপ্রতি ৭,0.75,0.9383886255924171
697,জোয়ার কীভাবে বপন করতে হবে?,জোয়ারের বীজ সারিতে বপন করা হয়।,জোয়ারের বীজ সারিতে বপন করা হয়।,জোয়ারের বীজ সারিতে বপন করা হয়।,2.89453125,9.55078125,False,1.0,1.0,1.0,1.0,extractive,জোয়ারের বীজ সারিতে বপন করা হয়।,1.0,1.0
706,সুপারির বীজতলা ও চারা তৈরিতে কী নির্দেশনা আছে?,প্রথমে বীজতলায় বীজ লাগিয়ে চারা উৎপাদন করতে হবে।,প্রথমে বীজতলায় বীজ লাগিয়ে চারা উৎপাদন করতে হবে।,"সুপারির বীজতলা প্রস্তুতি ও চারা তৈরিতে নিম্নলিখিত নির্দেশনা আছে:
- প্রতিটি বীজতলা ১-১.৫ মিটার চওড়া এবং ৩ মিটার লম্বা হওয়া উচিত।
- প্রথমে বীজতলায়",-1.6357421875,1.9365234375,True,1.0,0.1875,1.0,0.5882352941176471,generative,"সুপারির বীজতলা প্রস্তুতি ও চারা তৈরিতে নিম্নলিখিত নির্দেশনা আছে:
- প্রতিটি বীজতলা ১-১.৫ মিটার চওড়া এবং ৩ মিটার লম্বা হওয়া উচিত।
- প্রথমে বীজতলায়",0.1875,0.5882352941176471
716,বারি ঝাড়শীম-৪-এর ফল সম্পর্কে কী তথ্য আছে?,১৮-২৩ সে.মি. লম্বা ও ১.০-১.৩ সেমি চওড়া প্রতি পডের গড় ওজন ১৬.১২ গ্রাম।,হেক্টর প্রতি পডের গড় ফলন ৩৭.৮২ টন এবং বীজের ফলন ১৬.৪৯ টন।,বারি ঝাড়শীম-৪-এর ফল সম্পর্কে নিম্নলিখিত তথ্য আছে: প্রতি গাছে পডের সংখ্যা প্রায় ১৮ টি ও গড় ওজন ২২৮.২৬ গ্রাম। হেক্টর প্রতি পডের গড় ফলন ৩৭.৮২,-6.890625,1.2734375,True,0.24242424242424243,0.2916666666666667,0.5299145299145299,0.6041666666666666,generative,বারি ঝাড়শীম-৪-এর ফল সম্পর্কে নিম্নলিখিত তথ্য আছে: প্রতি গাছে পডের সংখ্যা প্রায় ১৮ টি ও গড় ওজন ২২৮.২৬ গ্রাম। হেক্টর প্রতি পডের গড় ফলন ৩৭.৮২,0.2916666666666667,0.6041666666666666
720,কফি চাষে বপন বা রোপণের দূরত্ব কত?,তারপর ৩-৫ সে.মি. দূরত্বে বীজ বপন করতে হবে।,রোপণ দূরত্ব ৮ মিটার × ৮ মিটার।,সাধারণত এরাবিকা জাতের জন্য ২ × ২.৫ মি. এবং রোবাস্টা জাতের জন্য ৩ × ৩ মি. দূরত্বে চারা রোপণ করতে হবে।,0.611328125,2.3193359375,False,0.0,0.4,0.3728813559322034,0.7301587301587301,generative,সাধারণত এরাবিকা জাতের জন্য ২ × ২.৫ মি. এবং রোবাস্টা জাতের জন্য ৩ × ৩ মি. দূরত্বে চারা রোপণ করতে হবে।,0.4,0.7301587301587301
